"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 3-2dstatmw1_set.csv",,,,"Date:","22 Nov 2017 17:14:33 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
5.993,4.619,89.263,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,4421.0,3588.0,waagent / 15581184%,
6.008,3.755,90.113,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4634.0,4295.0,waagent / 15581184%,
5.243,3.745,90.886,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6478.0,5995.0,waagent / 15581184%,
1.502,1.252,97.121,0.0,0.125,0.0,waagent / 0%,0.0,0.0,1894.0,2038.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,98.752,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,28672.0,132.0,412.0,waagent / 15581184%,
0.375,0.250,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,318.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.250,99.499,0.0,0.0,0.0,kworker/4:2 / 0%,0.0,53248.0,272.0,1333.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,451.0,610.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.874,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,40960.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,198.0,514.0,waagent / 15581184%,
0.376,0.376,98.997,0.251,0.0,0.0,rcuos/6 / 0%,0.0,12288.0,132.0,820.0,waagent / 15581184%,
5.618,3.496,90.637,0.0,0.250,0.0,python3 / 0%,0.0,36864.0,4768.0,4431.0,waagent / 15581184%,
1.125,1.125,97.625,0.0,0.125,0.0,rcuos/3 / 0%,0.0,0.0,4768.0,22534.0,waagent / 15581184%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
1.500,1.250,97.125,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,4708.0,4369.0,waagent / 15581184%,
5.006,3.254,91.615,0.0,0.125,0.0,rcuos/2 / 0%,0.0,0.0,1862.0,1972.0,waagent / 15581184%,
0.125,0.375,99.001,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,102400.0,371.0,659.0,waagent / 15581184%,
6.117,4.120,89.638,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,5061.0,4668.0,waagent / 15581184%,
3.254,1.877,94.869,0.0,0.0,0.0,java / 4%,0.0,0.0,756.0,2010.0,java / 27869184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,java / 27869184%,
0.125,0.500,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,java / 27869184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,8192.0,66.0,310.0,java / 27869184%,
13.141,6.383,78.723,0.250,1.502,0.0,java / 19%,0.0,45056.0,1032451.0,1515374.0,java / 58044416%,
16.125,8.250,73.250,0.0,2.375,0.0,java / 21%,0.0,0.0,1798990.0,2520787.0,java / 90988544%,
16.375,9.0,72.375,0.0,2.250,0.0,java / 24%,0.0,0.0,2300375.0,3108522.0,java / 94351360%,
17.272,8.886,71.339,0.0,2.503,0.0,java / 24%,0.0,0.0,2229029.0,2989802.0,java / 96825344%,
11.610,9.114,76.654,0.250,2.372,0.0,java / 19%,0.0,0.0,2566475.0,3447889.0,java / 97320960%,
8.0,8.125,81.500,0.0,2.375,0.0,java / 14%,0.0,0.0,2467825.0,3297153.0,java / 99614720%,
13.642,13.517,70.213,0.250,2.378,0.0,java / 25%,0.0,28672.0,2622943.0,3556349.0,java / 103931904%,
8.250,8.625,80.875,0.0,2.250,0.0,java / 16%,0.0,0.0,2734082.0,3680202.0,java / 105504768%,
6.266,9.273,81.955,0.0,2.506,0.0,java / 13%,0.0,0.0,3032673.0,4086199.0,java / 122281984%,
5.625,8.500,83.875,0.0,2.0,0.0,java / 12%,0.0,0.0,2900321.0,3920800.0,java / 155836416%,
6.133,9.387,82.103,0.0,2.378,0.0,java / 13%,0.0,0.0,3303865.0,4490948.0,java / 155836416%,
6.125,8.750,82.625,0.250,2.250,0.0,java / 13%,0.0,12288.0,2930112.0,3974040.0,java / 161665024%,
5.507,8.385,83.980,0.0,2.128,0.0,java / 12%,0.0,0.0,2817015.0,3789624.0,java / 161665024%,
5.257,8.135,84.606,0.0,2.003,0.0,java / 11%,0.0,0.0,2784570.0,3770675.0,java / 166813696%,
4.625,7.0,86.500,0.0,1.875,0.0,java / 10%,0.0,0.0,2225561.0,2996425.0,java / 209027072%,
5.750,8.875,83.125,0.0,2.250,0.0,java / 13%,0.0,0.0,2924327.0,3922019.0,java / 265654272%,
6.375,9.250,82.0,0.0,2.375,0.0,java / 12%,0.0,0.0,3258995.0,4420121.0,java / 265654272%,
5.993,9.238,82.022,0.375,2.372,0.0,java / 12%,0.0,12288.0,3149252.0,4244316.0,java / 265654272%,
5.757,8.636,83.229,0.0,2.378,0.0,java / 13%,0.0,0.0,3052970.0,4116485.0,java / 265863168%,
5.882,8.761,83.104,0.0,2.253,0.0,java / 13%,0.0,4096.0,2916286.0,3912825.0,java / 265297920%,
5.757,9.136,82.728,0.0,2.378,0.0,java / 13%,0.0,0.0,3012435.0,4043507.0,java / 265441280%,
5.625,8.500,83.625,0.0,2.250,0.0,java / 12%,0.0,0.0,2905596.0,3902614.0,java / 265441280%,
5.632,8.761,83.104,0.250,2.253,0.0,java / 13%,0.0,12288.0,2883030.0,3871031.0,java / 265441280%,
6.492,9.488,81.523,0.0,2.497,0.0,java / 13%,0.0,0.0,3302665.0,4444669.0,java / 265474048%,
6.015,9.273,82.206,0.0,2.506,0.0,java / 13%,0.0,49152.0,3190456.0,4315789.0,java / 265474048%,
6.258,9.387,81.852,0.0,2.503,0.0,java / 13%,0.0,0.0,3298606.0,4461302.0,java / 265474048%,
5.868,8.240,83.645,0.0,2.247,0.0,java / 12%,0.0,0.0,2962949.0,4016099.0,java / 264425472%,
6.008,9.262,82.228,0.0,2.503,0.0,java / 13%,0.0,0.0,3257416.0,4398746.0,java / 264425472%,
5.500,8.625,83.125,0.500,2.250,0.0,java / 11%,0.0,12288.0,2982905.0,4046817.0,java / 264425472%,
5.500,8.250,84.125,0.0,2.125,0.0,java / 12%,0.0,32768.0,2635588.0,3550841.0,java / 264425472%,
5.757,8.636,83.354,0.0,2.253,0.0,java / 12%,0.0,0.0,3051788.0,4075411.0,java / 264425472%,
5.750,9.125,82.500,0.0,2.625,0.0,java / 13%,0.0,0.0,3184229.0,4316123.0,java / 264425472%,
6.258,9.011,82.353,0.0,2.378,0.0,java / 13%,0.0,0.0,3055918.0,4121386.0,java / 263491584%,
6.125,8.875,82.500,0.125,2.375,0.0,java / 13%,0.0,24576.0,3195755.0,4292746.0,java / 263491584%,
5.514,8.396,83.835,0.0,2.256,0.0,java / 12%,0.0,16384.0,2887871.0,3881479.0,java / 263491584%,
5.750,8.875,83.0,0.0,2.375,0.0,java / 13%,0.0,0.0,3052891.0,4094740.0,java / 263491584%,
6.133,9.011,82.478,0.0,2.378,0.0,java / 13%,0.0,0.0,3032419.0,4093129.0,java / 263491584%,
5.625,8.625,83.375,0.0,2.375,0.0,java / 12%,0.0,0.0,2937451.0,3929129.0,java / 263491584%,
6.508,9.262,81.727,0.0,2.503,0.0,java / 14%,0.0,0.0,3211816.0,4346269.0,java / 262443008%,
5.750,9.125,81.125,1.625,2.375,0.0,java / 12%,0.0,28672.0,3133509.0,4204692.0,java / 262443008%,
5.757,8.886,82.854,0.0,2.503,0.0,java / 12%,0.0,0.0,3156765.0,4286569.0,java / 262443008%,
6.375,9.250,82.125,0.0,2.250,0.0,java / 13%,0.0,0.0,3146075.0,4243512.0,java / 262443008%,
5.625,9.0,82.875,0.0,2.500,0.0,java / 12%,0.0,0.0,3235974.0,4393735.0,java / 262443008%,
5.750,8.875,83.0,0.0,2.375,0.0,java / 12%,0.0,0.0,3030508.0,4101318.0,java / 262443008%,
5.250,7.250,85.0,0.500,2.0,0.0,java / 11%,0.0,45056.0,2299033.0,3074432.0,java / 261390336%,
5.507,8.135,84.230,0.0,2.128,0.0,java / 12%,0.0,0.0,2884839.0,3839232.0,java / 261390336%,
5.875,9.375,82.250,0.0,2.500,0.0,java / 13%,0.0,0.0,3238472.0,4372444.0,java / 261390336%,
5.882,9.262,82.228,0.0,2.628,0.0,java / 13%,0.0,0.0,3177716.0,4272068.0,java / 261390336%,
5.250,7.875,84.750,0.0,2.125,0.0,java / 11%,0.0,0.0,2693188.0,3645486.0,java / 261390336%,
4.625,7.625,85.625,0.0,2.125,0.0,java / 11%,0.0,0.0,2443789.0,3316211.0,java / 261390336%,
5.985,8.354,83.167,0.249,2.244,0.0,java / 12%,0.0,12288.0,2719648.0,3639574.0,java / 260399104%,
5.521,8.908,83.187,0.0,2.384,0.0,java / 12%,0.0,0.0,3040644.0,4087117.0,java / 260399104%,
5.507,8.260,83.980,0.0,2.253,0.0,java / 12%,0.0,0.0,2832057.0,3816562.0,java / 260399104%,
5.750,9.375,82.500,0.0,2.375,0.0,java / 13%,0.0,0.0,3312038.0,4474726.0,java / 260399104%,
5.368,8.489,83.770,0.0,2.372,0.0,java / 12%,0.0,0.0,2892932.0,3877912.0,java / 259346432%,
5.764,8.521,83.459,0.125,2.130,0.0,java / 12%,0.0,12288.0,2983110.0,4030294.0,java / 259346432%,
5.250,8.375,84.125,0.0,2.250,0.0,java / 11%,0.0,0.0,2825965.0,3796539.0,java / 259346432%,
6.633,9.262,81.727,0.0,2.378,0.0,java / 13%,0.0,0.0,3068781.0,4159550.0,java / 259346432%,
5.632,8.385,83.855,0.0,2.128,0.0,java / 11%,0.0,0.0,2966303.0,3994586.0,java / 259346432%,
5.250,8.125,84.500,0.0,2.125,0.0,java / 11%,0.0,20480.0,2646489.0,3543767.0,java / 258822144%,
4.631,7.134,86.233,0.0,2.003,0.0,java / 10%,0.0,0.0,2549177.0,3451333.0,java / 258822144%,
5.743,9.238,82.022,0.499,2.497,0.0,java / 13%,0.0,16384.0,3121192.0,4233158.0,java / 258822144%,
6.266,9.148,82.080,0.0,2.506,0.0,java / 13%,0.0,0.0,3163488.0,4300120.0,java / 258822144%,
5.625,8.625,83.375,0.0,2.375,0.0,java / 13%,0.0,0.0,2970366.0,3976878.0,java / 258822144%,
5.750,8.750,83.125,0.0,2.375,0.0,java / 12%,0.0,45056.0,2878031.0,3847161.0,java / 258297856%,
5.375,8.375,84.0,0.0,2.250,0.0,java / 12%,0.0,0.0,2891831.0,3878671.0,java / 258297856%,
5.882,8.761,82.854,0.250,2.253,0.0,java / 13%,0.0,12288.0,3050896.0,4116800.0,java / 258297856%,
4.875,7.250,85.625,0.0,2.250,0.0,java / 11%,0.0,0.0,2383311.0,3167519.0,java / 258297856%,
6.383,9.011,82.353,0.0,2.253,0.0,java / 13%,0.0,0.0,3283747.0,4402508.0,java / 257769472%,
5.750,9.0,82.750,0.0,2.500,0.0,java / 12%,0.0,24576.0,3205935.0,4342758.0,java / 257769472%,
5.507,8.886,83.354,0.0,2.253,0.0,java / 12%,0.0,0.0,3111912.0,4207244.0,java / 257769472%,
5.764,8.521,83.459,0.0,2.256,0.0,java / 12%,0.0,0.0,2986957.0,4040487.0,java / 257245184%,
5.362,7.855,84.289,0.499,1.995,0.0,java / 11%,0.0,24576.0,2691743.0,3601327.0,java / 257245184%,
5.257,8.010,84.481,0.0,2.253,0.0,java / 12%,0.0,0.0,2695578.0,3639850.0,java / 257245184%,
5.368,7.366,85.268,0.0,1.998,0.0,java / 10%,0.0,8192.0,2438124.0,3257480.0,java / 257245184%,
5.632,8.511,83.605,0.0,2.253,0.0,java / 12%,0.0,0.0,3005700.0,4031588.0,java / 256724992%,
5.757,8.886,83.104,0.0,2.253,0.0,java / 12%,0.0,0.0,3162875.0,4271809.0,java / 256724992%,
5.882,9.011,82.353,0.501,2.253,0.0,java / 13%,0.0,16384.0,3018878.0,4071109.0,java / 256765952%,
5.257,8.260,84.105,0.0,2.378,0.0,java / 12%,0.0,0.0,2874448.0,3865135.0,java / 256765952%,
6.460,8.447,82.857,0.0,2.236,0.0,java / 13%,0.0,0.0,2802041.0,3741248.0,java / 256241664%,
6.549,3.904,88.917,0.0,0.630,0.0,java / 9%,0.0,0.0,536642.0,715279.0,java / 259571712%,
12.984,9.988,76.654,0.0,0.375,0.0,rsyslogd / 0%,0.0,0.0,6491.0,7110.0,waagent / 15581184%,
0.375,0.375,99.249,0.0,0.0,0.0,rcu_sched / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.250,98.876,0.499,0.125,0.0,kworker/4:2 / 0%,0.0,90112.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.499,99.126,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.500,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,310.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.375,0.375,98.748,0.501,0.0,0.0,kworker/4:2 / 0%,0.0,12288.0,234.0,478.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,sshd: perlinig-ethz@pts/0
 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,rcuos/5 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
0.125,0.375,99.124,0.250,0.125,0.0,kworker/4:2 / 0%,0.0,12288.0,66.0,412.0,waagent / 15581184%,
0.500,0.375,99.125,0.0,0.0,0.0,rcuos/6 / 0%,0.0,0.0,66.0,412.0,waagent / 15581184%,
5.500,3.375,91.0,0.0,0.125,0.0,python3 / 0%,0.0,0.0,4642.0,4369.0,waagent / 15581184%,
5.0,3.500,91.250,0.0,0.250,0.0,landscape-sysinfo / 5%,0.0,0.0,6420.0,6127.0,landscape-sysinfo / 17326080%,
5.743,3.371,90.762,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,28672.0,6412.0,5995.0,landscape-sysinfo / 17317888%,
5.250,3.750,90.875,0.0,0.125,0.0,landscape-sysinfo / 3%,0.0,0.0,6486.0,6003.0,waagent / 15581184%,
4.375,3.125,91.875,0.500,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,32768.0,4940.0,5399.0,waagent / 15581184%,
6.133,4.005,89.737,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,5447.0,5233.0,waagent / 15581184%,
5.875,4.500,89.500,0.0,0.125,0.0,rcuos/7 / 0%,0.0,0.0,6216.0,5933.0,waagent / 15581184%,
6.500,3.875,89.500,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,12288.0,3299.0,2838.0,waagent / 15581184%,
5.250,3.625,91.0,0.0,0.125,0.0,python3 / 0%,0.0,0.0,6271.0,6576.0,waagent / 15581184%,
5.257,3.379,91.364,0.0,0.0,0.0,landscape-sysinfo / 5%,0.0,0.0,6404.0,5995.0,landscape-sysinfo / 17326080%,
5.493,3.246,90.137,0.999,0.125,0.0,landscape-sysinfo / 3%,0.0,28672.0,6412.0,5995.0,landscape-sysinfo / 16355328%,
5.250,3.875,90.750,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6412.0,6003.0,waagent / 15581184%,
5.257,3.254,91.364,0.0,0.125,0.0,rsyslogd / 0%,0.0,0.0,1828.0,2038.0,waagent / 15581184%,
0.125,0.375,99.376,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,66.0,318.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/4:2 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.875,0.375,0.125,0.0,kworker/4:2 / 0%,0.0,28672.0,198.0,466.0,waagent / 15581184%,
