"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 2-1dstat_get.csv",,,,"Date:","22 Nov 2017 11:47:52 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
3.500,5.750,89.250,0.0,1.500,0.0,java / 7%,0.0,0.0,1710402.0,2377780.0,java / 93323264%,
3.379,5.507,89.737,0.0,1.377,0.0,java / 6%,0.0,0.0,1636922.0,2294810.0,java / 92798976%,
3.125,5.250,90.250,0.0,1.375,0.0,java / 6%,0.0,0.0,1562433.0,2182039.0,java / 92798976%,
3.129,5.382,89.487,0.626,1.377,0.0,java / 6%,0.0,28672.0,1552879.0,2158831.0,java / 92274688%,
3.0,4.875,90.875,0.0,1.250,0.0,java / 6%,0.0,0.0,1432742.0,1997632.0,java / 92274688%,
3.246,5.119,90.262,0.0,1.373,0.0,java / 6%,0.0,0.0,1528542.0,2122232.0,java / 91750400%,
3.254,5.257,90.113,0.0,1.377,0.0,java / 7%,0.0,0.0,1634442.0,2277022.0,java / 91750400%,
3.375,5.500,89.625,0.0,1.500,0.0,java / 6%,0.0,0.0,1628066.0,2293294.0,java / 91222016%,
3.254,5.131,89.737,0.501,1.377,0.0,java / 6%,0.0,16384.0,1464234.0,2028662.0,java / 91222016%,
3.250,5.375,90.0,0.0,1.375,0.0,java / 7%,0.0,0.0,1650883.0,2304623.0,java / 91222016%,
3.0,4.750,91.0,0.0,1.250,0.0,java / 6%,0.0,0.0,1473828.0,2055602.0,java / 91222016%,
3.379,5.006,90.238,0.0,1.377,0.0,java / 6%,0.0,0.0,1519800.0,2097506.0,java / 91222016%,
3.234,4.851,90.672,0.0,1.244,0.0,java / 6%,0.0,0.0,1443921.0,1988669.0,java / 91222016%,
3.266,5.402,89.950,0.0,1.382,0.0,java / 6%,0.0,0.0,1623012.0,2263618.0,java / 91222016%,
3.375,5.500,89.500,0.250,1.375,0.0,java / 7%,0.0,16384.0,1656452.0,2314420.0,java / 91222016%,
3.630,5.632,89.362,0.0,1.377,0.0,java / 7%,0.0,0.0,1617852.0,2265344.0,java / 91222016%,
3.375,5.375,89.875,0.0,1.375,0.0,java / 6%,0.0,0.0,1677498.0,2342394.0,java / 91222016%,
3.379,5.382,89.737,0.0,1.502,0.0,java / 6%,0.0,0.0,1635306.0,2273222.0,java / 91222016%,
4.500,5.500,88.625,0.0,1.375,0.0,java / 8%,0.0,0.0,1639388.0,2301194.0,java / 91222016%,
3.246,4.869,89.513,0.874,1.498,0.0,java / 6%,0.0,20480.0,1499030.0,2067960.0,java / 91222016%,
3.630,5.131,89.862,0.0,1.377,0.0,java / 7%,0.0,0.0,1537399.0,2135827.0,java / 91222016%,
3.375,5.500,89.750,0.0,1.375,0.0,java / 6%,0.0,0.0,1651400.0,2311980.0,java / 91222016%,
3.375,5.125,90.125,0.0,1.375,0.0,java / 6%,0.0,0.0,1587673.0,2224851.0,java / 91222016%,
3.113,4.981,90.162,0.374,1.370,0.0,java / 6%,0.0,36864.0,1500281.0,2084815.0,java / 91222016%,
3.266,5.528,89.824,0.0,1.382,0.0,java / 6%,0.0,0.0,1606952.0,2224386.0,java / 91222016%,
3.504,5.507,88.986,0.501,1.502,0.0,java / 7%,0.0,20480.0,1716086.0,2401295.0,java / 91222016%,
3.375,5.500,89.625,0.0,1.500,0.0,java / 7%,0.0,0.0,1589178.0,2215235.0,java / 91222016%,
2.753,4.631,91.489,0.0,1.126,0.0,java / 6%,0.0,0.0,1294200.0,1797330.0,java / 91222016%,
3.371,5.368,89.763,0.0,1.498,0.0,java / 7%,0.0,0.0,1624849.0,2276903.0,java / 91262976%,
3.880,5.507,88.986,0.0,1.627,0.0,java / 7%,0.0,0.0,1654725.0,2321415.0,java / 91262976%,
4.120,5.868,88.140,0.375,1.498,0.0,java / 7%,0.0,16384.0,1731474.0,2387210.0,java / 91262976%,
4.130,5.757,88.736,0.0,1.377,0.0,java / 7%,0.0,0.0,1591900.0,2240724.0,java / 91262976%,
3.250,5.250,90.125,0.0,1.375,0.0,java / 7%,0.0,0.0,1630798.0,2275408.0,java / 91262976%,
3.250,5.0,90.375,0.0,1.375,0.0,java / 6%,0.0,24576.0,1544916.0,2154010.0,java / 91262976%,
3.254,5.131,90.363,0.0,1.252,0.0,java / 6%,0.0,0.0,1493354.0,2081719.0,java / 91262976%,
3.125,5.250,90.250,0.0,1.375,0.0,java / 6%,0.0,0.0,1568962.0,2197217.0,java / 91262976%,
3.375,5.375,89.250,0.500,1.500,0.0,java / 7%,0.0,28672.0,1702754.0,2380230.0,java / 91262976%,
3.625,5.750,89.125,0.0,1.500,0.0,java / 6%,0.0,0.0,1673436.0,2330138.0,java / 91262976%,
3.630,5.632,89.362,0.0,1.377,0.0,java / 7%,0.0,0.0,1600038.0,2246150.0,java / 91357184%,
3.500,5.625,89.500,0.0,1.375,0.0,java / 7%,0.0,0.0,1639182.0,2303348.0,java / 91357184%,
3.371,5.368,89.763,0.0,1.498,0.0,java / 6%,0.0,0.0,1646132.0,2314022.0,java / 91357184%,
3.509,5.263,89.599,0.251,1.378,0.0,java / 7%,0.0,20480.0,1567688.0,2187470.0,java / 91357184%,
2.500,3.750,92.625,0.0,1.125,0.0,java / 4%,0.0,0.0,1057250.0,1452916.0,java / 91357184%,
10.889,7.259,81.602,0.0,0.250,0.0,java / 12%,0.0,0.0,4918.0,4811.0,java / 91672576%,
5.875,5.125,88.750,0.0,0.250,0.0,dbus-daemon / 0%,0.0,0.0,4205.0,6509.0,waagent / 15417344%,
0.250,0.250,99.375,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,276.0,776.0,waagent / 15417344%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.375,98.625,0.625,0.125,0.0,kworker/u133:1 / 0%,0.0,90112.0,210.0,722.0,waagent / 15417344%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,210.0,722.0,waagent / 15417344%,
0.375,0.375,99.125,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.375,98.874,0.375,0.125,0.0,kworker/u133:1 / 0%,0.0,12288.0,210.0,722.0,waagent / 15417344%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.250,0.375,99.374,0.0,0.0,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15417344%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,198.0,514.0,waagent / 15417344%,
0.125,0.376,99.373,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,234.0,886.0,waagent / 15417344%,
0.250,0.499,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,49152.0,78.0,722.0,waagent / 15417344%,
1.752,1.502,96.370,0.250,0.125,0.0,landscape-sysinfo / 2%,0.0,12288.0,4708.0,4369.0,waagent / 15417344%,
5.119,3.745,91.011,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6470.0,5871.0,waagent / 15417344%,
6.0,3.625,90.250,0.0,0.125,0.0,rcu_sched / 0%,0.0,0.0,2343.0,2354.0,waagent / 15417344%,
6.375,3.625,89.875,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4469.0,4229.0,waagent / 15417344%,
4.619,2.996,92.260,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5995.0,landscape-sysinfo / 17412096%,
5.355,3.487,90.286,0.747,0.125,0.0,landscape-sysinfo / 4%,0.0,28672.0,6412.0,5901.0,landscape-sysinfo / 16662528%,
4.631,3.129,92.115,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6478.0,6003.0,waagent / 15417344%,
5.625,3.625,90.625,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4143.0,4703.0,waagent / 15417344%,
5.882,3.755,90.238,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3059.0,2250.0,waagent / 15417344%,
5.237,3.117,91.521,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,16384.0,6096.0,5559.0,waagent / 15417344%,
3.379,2.378,93.867,0.250,0.125,0.0,landscape-sysinfo / 1%,0.0,36864.0,6941.0,7486.0,waagent / 15417344%,
5.006,3.129,91.740,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4127.0,4711.0,waagent / 15417344%,
6.258,3.755,89.862,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3059.0,2250.0,waagent / 15417344%,
5.230,3.362,91.283,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,5870.0,5449.0,waagent / 15417344%,
4.887,3.383,91.604,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,12288.0,6548.0,6305.0,landscape-sysinfo / 17321984%,
5.119,3.870,90.262,0.624,0.125,0.0,landscape-sysinfo / 2%,0.0,45056.0,6544.0,6057.0,waagent / 15417344%,
5.0,4.0,90.875,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,0.0,6462.0,6003.0,waagent / 15417344%,
8.886,5.632,85.357,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,8391.0,7648.0,landscape-sysinfo / 17403904%,
8.240,5.119,86.392,0.0,0.250,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,4435.0,3682.0,waagent / 15417344%,
3.254,1.752,94.994,0.0,0.0,0.0,java / 4%,0.0,45056.0,1030.0,2290.0,java / 26001408%,
0.375,0.375,99.126,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,66.0,428.0,java / 26001408%,


"Host:","foraslvms4",,,,"User:","perlinig-ethz"
"Cmdline:","dstat -c --top-cpu -dn --top-mem --output 2-1dstat_get.csv",,,,"Date:","22 Nov 2017 12:06:08 UTC"

"total cpu usage",,,,,,"most expensive","dsk/total",,"net/total",,"most expensive"
"usr","sys","idl","wai","hiq","siq","cpu process","read","writ","recv","send","memory process"
6.333,7.816,83.987,0.135,1.730,0.0,ksoftirqd/3 / 0%,14747.917,16481440.284,0.0,0.0,java / 100483072%,
3.117,5.237,90.399,0.0,1.247,0.0,java / 6%,0.0,0.0,1578001.0,2182653.0,java / 99856384%,
3.379,4.881,90.488,0.0,1.252,0.0,java / 7%,0.0,12288.0,1421045.0,1939515.0,java / 99856384%,
3.496,5.368,89.513,0.375,1.248,0.0,java / 6%,0.0,4096.0,1557794.0,2166960.0,java / 98807808%,
3.125,5.500,89.875,0.0,1.500,0.0,java / 6%,0.0,8192.0,1676732.0,2332021.0,java / 98807808%,
3.375,5.500,89.625,0.0,1.500,0.0,java / 6%,0.0,0.0,1660490.0,2303637.0,java / 98807808%,
3.258,5.388,89.975,0.0,1.378,0.0,java / 6%,0.0,0.0,1646126.0,2284628.0,java / 97755136%,
3.117,5.362,90.025,0.125,1.372,0.0,java / 6%,0.0,0.0,1565636.0,2158366.0,java / 97755136%,
2.879,4.756,90.613,0.626,1.126,0.0,java / 5%,0.0,49152.0,1433100.0,1983054.0,java / 97755136%,
2.875,4.875,91.0,0.0,1.250,0.0,java / 6%,0.0,32768.0,1461370.0,2002405.0,java / 96755712%,
3.0,5.125,90.375,0.0,1.500,0.0,java / 6%,0.0,0.0,1535776.0,2116793.0,java / 96755712%,
3.254,5.757,89.612,0.0,1.377,0.0,java / 6%,0.0,0.0,1667248.0,2307182.0,java / 96755712%,
3.375,5.250,90.0,0.0,1.375,0.0,java / 6%,0.0,0.0,1571634.0,2177108.0,java / 96227328%,
3.254,5.257,90.113,0.0,1.377,0.0,java / 6%,0.0,0.0,1481925.0,2042165.0,java / 96288768%,
3.125,5.250,90.0,0.250,1.375,0.0,java / 6%,0.0,90112.0,1547416.0,2128610.0,java / 95764480%,
2.879,5.006,90.864,0.0,1.252,0.0,java / 6%,0.0,0.0,1551368.0,2141852.0,java / 95764480%,
3.125,5.125,90.375,0.0,1.375,0.0,java / 6%,0.0,0.0,1560882.0,2146486.0,java / 95764480%,
3.125,5.0,90.625,0.0,1.250,0.0,java / 6%,0.0,0.0,1476004.0,2022304.0,java / 95240192%,
3.250,5.375,90.0,0.0,1.375,0.0,java / 7%,0.0,0.0,1655472.0,2282320.0,java / 95240192%,
3.121,5.368,89.388,0.749,1.373,0.0,java / 6%,0.0,24576.0,1643898.0,2283798.0,java / 94715904%,
3.004,4.881,90.864,0.0,1.252,0.0,java / 6%,0.0,0.0,1517726.0,2108900.0,java / 94715904%,
3.0,5.0,90.625,0.0,1.375,0.0,java / 6%,0.0,0.0,1532064.0,2103632.0,java / 94715904%,
3.125,5.250,90.250,0.0,1.375,0.0,java / 6%,0.0,0.0,1564418.0,2181578.0,java / 94187520%,
3.0,5.0,90.750,0.0,1.250,0.0,java / 6%,0.0,0.0,1437422.0,1999194.0,java / 94187520%,
2.753,5.006,90.989,0.0,1.252,0.0,java / 6%,0.0,0.0,1425922.0,1972332.0,java / 93663232%,
3.375,4.875,90.125,0.375,1.250,0.0,java / 6%,0.0,16384.0,1488398.0,2063122.0,java / 93663232%,
3.500,5.375,89.750,0.0,1.375,0.0,java / 6%,0.0,0.0,1616174.0,2260698.0,java / 93138944%,
3.379,5.507,89.737,0.0,1.377,0.0,java / 7%,0.0,0.0,1694812.0,2351120.0,java / 93171712%,
3.254,5.131,90.238,0.0,1.377,0.0,java / 6%,0.0,0.0,1543800.0,2135546.0,java / 92684288%,
3.250,5.500,89.875,0.0,1.375,0.0,java / 6%,0.0,0.0,1610972.0,2236276.0,java / 92684288%,
2.875,5.125,90.625,0.0,1.375,0.0,java / 6%,0.0,0.0,1518913.0,2118199.0,java / 92696576%,
3.0,5.125,90.125,0.250,1.500,0.0,java / 6%,0.0,16384.0,1534201.0,2131703.0,java / 92696576%,
3.0,5.0,90.750,0.0,1.250,0.0,java / 6%,0.0,0.0,1430006.0,1958334.0,java / 92696576%,
3.004,5.257,90.363,0.0,1.377,0.0,java / 6%,0.0,0.0,1579586.0,2191954.0,java / 92696576%,
3.750,5.500,89.375,0.0,1.375,0.0,java / 7%,0.0,8192.0,1615526.0,2251958.0,java / 92696576%,
3.745,5.493,89.388,0.0,1.373,0.0,java / 7%,0.0,0.0,1628096.0,2255058.0,java / 92696576%,
3.500,5.500,89.625,0.0,1.375,0.0,java / 7%,0.0,0.0,1676628.0,2316674.0,java / 92696576%,
3.254,5.382,89.612,0.375,1.377,0.0,java / 6%,0.0,24576.0,1676256.0,2329678.0,java / 92696576%,
3.129,5.507,89.862,0.0,1.502,0.0,java / 6%,0.0,0.0,1600153.0,2227143.0,java / 92696576%,
3.0,4.750,91.0,0.0,1.250,0.0,java / 6%,0.0,24576.0,1402586.0,1931054.0,java / 92696576%,
2.996,5.119,90.512,0.0,1.373,0.0,java / 6%,0.0,0.0,1571597.0,2160949.0,java / 92696576%,
3.500,5.375,89.625,0.0,1.500,0.0,java / 6%,0.0,0.0,1670501.0,2312017.0,java / 92696576%,
3.011,5.270,90.213,0.251,1.255,0.0,java / 6%,0.0,32768.0,1539796.0,2131662.0,java / 92696576%,
3.0,5.125,90.500,0.0,1.375,0.0,java / 6%,0.0,0.0,1623546.0,2252996.0,java / 92696576%,
3.246,5.618,89.763,0.0,1.373,0.0,java / 6%,0.0,0.0,1603534.0,2220282.0,java / 92696576%,
3.379,5.507,89.737,0.0,1.377,0.0,java / 6%,0.0,0.0,1602680.0,2231172.0,java / 92696576%,
3.125,5.250,90.250,0.0,1.375,0.0,java / 6%,0.0,0.0,1621946.0,2241146.0,java / 92696576%,
3.254,5.006,90.488,0.0,1.252,0.0,java / 6%,0.0,0.0,1473590.0,2023868.0,java / 92696576%,
3.121,4.994,90.262,0.250,1.373,0.0,java / 6%,0.0,16384.0,1494424.0,2081860.0,java / 92696576%,
3.375,5.500,89.875,0.0,1.250,0.0,java / 6%,0.0,16384.0,1634668.0,2265736.0,java / 92700672%,
3.250,5.500,89.875,0.0,1.375,0.0,java / 6%,0.0,0.0,1632686.0,2254934.0,java / 92712960%,
3.383,5.639,89.474,0.0,1.504,0.0,java / 7%,0.0,0.0,1658666.0,2324104.0,java / 92712960%,
3.496,5.743,89.388,0.0,1.373,0.0,java / 6%,0.0,0.0,1638100.0,2264958.0,java / 92712960%,
3.504,5.382,89.737,0.0,1.377,0.0,java / 7%,0.0,0.0,1587772.0,2200080.0,java / 92712960%,
2.750,4.750,91.0,0.375,1.125,0.0,java / 5%,0.0,57344.0,1367850.0,1882522.0,java / 92712960%,
3.121,5.368,90.137,0.0,1.373,0.0,java / 6%,0.0,0.0,1528636.0,2106610.0,java / 92712960%,
3.254,5.382,89.987,0.0,1.377,0.0,java / 6%,0.0,0.0,1667829.0,2344525.0,java / 92712960%,
3.375,5.625,89.625,0.0,1.375,0.0,java / 6%,0.0,0.0,1705474.0,2363582.0,java / 92712960%,
2.882,4.386,91.604,0.0,1.128,0.0,java / 5%,0.0,0.0,1170547.0,1609641.0,java / 92717056%,
11.471,7.107,81.047,0.0,0.374,0.0,java / 13%,0.0,0.0,4840.0,4501.0,java / 93761536%,
6.015,5.388,87.970,0.376,0.251,0.0,rcuos/4 / 0%,0.0,20480.0,3680.0,5444.0,waagent / 15581184%,
0.250,0.250,99.376,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,66.0,326.0,waagent / 15581184%,
0.250,0.375,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,210.0,722.0,waagent / 15581184%,
0.375,0.375,99.125,0.0,0.125,0.0,waagent / 0%,0.0,0.0,669.0,1841.0,waagent / 15581184%,
0.250,0.375,99.375,0.0,0.0,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.125,0.501,99.249,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,98.502,0.749,0.125,0.0,rcuos/6 / 0%,0.0,86016.0,330.0,776.0,waagent / 15581184%,
0.125,0.375,99.375,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,420.0,waagent / 15581184%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,198.0,466.0,waagent / 15581184%,
0.250,0.375,99.251,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,8192.0,198.0,568.0,waagent / 15581184%,
0.375,0.250,99.249,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,264.0,882.0,waagent / 15581184%,
0.375,0.499,99.001,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.0,0.250,0.125,0.0,kworker/u133:1 / 0%,0.0,20480.0,132.0,412.0,waagent / 15581184%,
0.375,0.250,99.250,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,132.0,412.0,waagent / 15581184%,
0.250,0.375,99.249,0.0,0.125,0.0,kworker/u133:1 / 0%,0.0,0.0,66.0,310.0,waagent / 15581184%,
0.501,0.501,98.999,0.0,0.0,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,2860.0,3527.0,waagent / 15581184%,
6.492,4.245,89.014,0.0,0.250,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,2642.0,1944.0,waagent / 15581184%,
0.624,0.499,98.752,0.0,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,0.0,4550.0,5219.0,waagent / 15581184%,
5.882,4.005,89.487,0.501,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,16384.0,3535.0,4443.0,waagent / 15581184%,
5.243,3.745,90.886,0.0,0.125,0.0,python3 / 0%,0.0,0.0,6344.0,5860.0,waagent / 15581184%,
5.388,3.258,91.228,0.0,0.125,0.0,landscape-sysinfo / 5%,0.0,0.0,6478.0,5995.0,landscape-sysinfo / 17416192%,
5.486,3.367,91.022,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6412.0,5901.0,landscape-sysinfo / 17317888%,
5.006,3.630,91.114,0.0,0.250,0.0,landscape-sysinfo / 2%,0.0,0.0,6478.0,5995.0,waagent / 15581184%,
4.875,3.625,90.875,0.500,0.125,0.0,landscape-sysinfo / 0%,0.0,28672.0,6478.0,5995.0,waagent / 15581184%,
5.257,3.755,90.864,0.0,0.125,0.0,sshd: [net] / 0%,0.0,8192.0,4143.0,4798.0,waagent / 15581184%,
6.375,4.125,89.500,0.0,0.0,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3277.0,2770.0,waagent / 15581184%,
5.250,3.750,90.875,0.0,0.125,0.0,python3 / 0%,0.0,0.0,5654.0,4897.0,waagent / 15581184%,
4.380,3.004,92.491,0.0,0.125,0.0,landscape-sysinfo / 4%,0.0,0.0,6540.0,6305.0,landscape-sysinfo / 17321984%,
5.100,3.483,90.796,0.498,0.124,0.0,landscape-sysinfo / 3%,0.0,28672.0,6855.0,7020.0,landscape-sysinfo / 15585280%,
5.125,3.750,91.0,0.0,0.125,0.0,landscape-sysinfo / 1%,0.0,12288.0,6588.0,6159.0,waagent / 15581184%,
5.375,3.125,91.375,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,6567.0,6052.0,waagent / 15581184%,
6.508,4.380,88.986,0.0,0.125,0.0,sshd: [net] / 0%,0.0,0.0,4195.0,4527.0,waagent / 15581184%,
6.492,3.995,89.388,0.0,0.125,0.0,rcuos/6 / 0%,0.0,0.0,3103.0,2500.0,waagent / 15581184%,
0.500,0.750,97.875,0.750,0.125,0.0,sshd: perlinig-ethz [net]
 / 0%,0.0,45056.0,7096.0,26383.0,waagent / 15581184%,
6.0,4.125,89.250,0.500,0.125,0.0,dbus-daemon / 0%,0.0,90112.0,5715.0,5043.0,waagent / 15581184%,
5.897,4.015,89.962,0.0,0.125,0.0,sshd: perlinig-ethz [priv]
 / 0%,0.0,0.0,3365.0,2846.0,waagent / 15581184%,
3.125,1.750,95.0,0.0,0.125,0.0,java / 4%,0.0,0.0,855.0,2529.0,java / 29974528%,
